ID,Category,Subcategory,Difficulty,Mode,OrderIndex,ConceptTitle,Content,KeyPoints
471,Deductions,Schedule A Itemized Deductions,Medium,Recovery,4,Medical and Dental Expense Deduction,Think of the AGI threshold as a deductible on an insurance policy - you have to clear that floor of expenses before anything counts toward your deduction.,
472,Deductions,Schedule A Itemized Deductions,Medium,Standard,5,State and Local Tax (SALT) Deduction,"The state and local tax deduction, commonly called SALT, allows itemizers to deduct state and local income or sales taxes along with property taxes paid during the year. Under current law, the total SALT deduction is capped at a set dollar limit regardless of how much was actually paid in state and local taxes. Taxpayers must choose between deducting state and local income taxes or state and local sales taxes - they cannot deduct both in the same year. The cap applies per return, meaning married couples filing separately each get only a portion of the total cap.","Combines state/local income or sales tax with property tax|Capped under current law regardless of actual amount paid|Choice between income tax or sales tax, not both|Cap is reduced for married filing separately"
473,Deductions,Schedule A Itemized Deductions,Medium,Assessment,5,State and Local Tax (SALT) Deduction,"SALT deductions combine state and local income or sales tax with property taxes, but the total is capped under current law no matter how much was actually paid.",
474,Deductions,Schedule A Itemized Deductions,Medium,Recovery,5,State and Local Tax (SALT) Deduction,"Think of the SALT cap as a lid on a jar - you can pour in more state and local taxes than the lid allows, but only what fits under the cap actually counts.",
475,Deductions,Schedule A Itemized Deductions,Medium,Standard,6,Home Mortgage Interest Deduction,"Interest paid on a mortgage used to buy, build, or substantially improve a qualified home can be deducted on Schedule A, but only on acquisition debt up to a set limit. Loans that predate current limits may be grandfathered under older, higher limits. Interest on home equity debt is only deductible if the loan proceeds were used to buy, build, or substantially improve the home securing the loan, not for other purposes like paying off credit cards. The deduction generally covers a taxpayer's main home and one additional qualified second home.",Applies to acquisition debt up to a capped loan amount|Older loans may be grandfathered under prior limits|Home equity interest only counts if used to buy or improve the home|Covers a main home and one qualified second home
476,Deductions,Schedule A Itemized Deductions,Medium,Assessment,6,Home Mortgage Interest Deduction,"Mortgage interest is deductible on acquisition debt up to a set cap, and home equity interest only qualifies if the loan funded buying or improving the home.",
477,Deductions,Schedule A Itemized Deductions,Medium,Recovery,6,Home Mortgage Interest Deduction,"Think of acquisition debt as money borrowed to get or upgrade the house itself - if the loan proceeds went toward something else entirely, the interest on that portion doesn't make the cut.",
478,Deductions,Schedule A Itemized Deductions,Hard,Standard,7,Charitable Contribution Deduction and AGI Limits,"Charitable contributions to qualified organizations are deductible on Schedule A, but the deduction is limited to a percentage of the taxpayer's adjusted gross income, with the exact percentage depending on the type of property donated and the type of organization receiving it. Cash contributions generally have a higher AGI limit than donations of appreciated property such as stock or real estate. Contributions that exceed the applicable AGI limit in a given year are not lost - they can generally be carried forward and deducted in future years, subject to a time limit. Taxpayers must also keep proper documentation, such as receipts or written acknowledgments, especially for larger contributions.","Limited to a percentage of AGI that varies by contribution type|Cash gifts generally allow a higher AGI limit than property gifts|Excess contributions can be carried forward within a time limit|Proper documentation is required, especially for larger gifts"
479,Deductions,Schedule A Itemized Deductions,Hard,Assessment,7,Charitable Contribution Deduction and AGI Limits,"Charitable deductions are capped at a percentage of AGI that depends on what was donated, and amounts over the limit can carry forward for a limited number of years.",
480,Deductions,Schedule A Itemized Deductions,Hard,Recovery,7,Charitable Contribution Deduction and AGI Limits,"Think of the AGI limit as a yearly ceiling on how much charitable giving you can use at once - anything above that ceiling doesn't disappear, it just waits in line for future years.",
481,Deductions,Schedule A Itemized Deductions,Hard,Standard,8,Casualty and Theft Loss Deduction,"Under current law, personal casualty and theft losses are only deductible on Schedule A if they occurred in an area officially declared a federal disaster by the President. This is a significant change from older rules that once allowed a deduction for a broader range of casualty losses, such as ordinary theft or accidental damage unrelated to a declared disaster. When a loss does qualify, the deductible amount is further reduced by any insurance reimbursement received and by statutory floors applied per event and based on AGI. Taxpayers should recognize that most personal casualty losses today are simply not deductible unless the federal disaster declaration requirement is met.",Deductible only for losses in a federally declared disaster area|Ordinary theft or accidental damage no longer qualifies alone|Insurance reimbursement reduces the deductible amount|Additional per-event and AGI-based floors also apply
